,Country,Year,variable,value
22700,VE,1995,Male 25-34,0.0
22701,VE,1996,Male 25-34,0.0
22702,VE,1997,Male 25-34,0.0
22703,VE,1998,Male 25-34,0.0
22704,VE,1999,Male 25-34,452.0
22705,VE,2000,Male 25-34,0.0
22706,VE,2001,Male 25-34,0.0
22707,VE,2002,Male 25-34,429.0
22708,VE,2003,Male 25-34,459.0
22709,VE,2004,Male 25-34,454.0
22710,VE,2005,Male 25-34,395.0
22711,VE,2006,Male 25-34,405.0
22712,VE,2007,Male 25-34,382.0
22713,VE,2008,Male 25-34,358.0
22714,VG,1997,Male 25-34,0.0
22715,VG,2000,Male 25-34,0.0
22716,VG,2001,Male 25-34,0.0
22717,VG,2002,Male 25-34,0.0
22718,VG,2003,Male 25-34,0.0
22719,VG,2004,Male 25-34,0.0
22720,VG,2005,Male 25-34,0.0
22721,VG,2006,Male 25-34,0.0
22722,VG,2007,Male 25-34,0.0
22723,VG,2008,Male 25-34,0.0
22724,VI,1980,Male 25-34,0.0
22725,VI,1981,Male 25-34,0.0
22726,VI,1982,Male 25-34,0.0
22727,VI,1983,Male 25-34,0.0
22728,VI,1984,Male 25-34,0.0
22729,VI,1985,Male 25-34,0.0
22730,VI,1986,Male 25-34,0.0
22731,VI,1987,Male 25-34,0.0
22732,VI,1988,Male 25-34,0.0
22733,VI,1989,Male 25-34,0.0
22734,VI,1990,Male 25-34,0.0
22735,VI,1991,Male 25-34,0.0
22736,VI,1994,Male 25-34,0.0
22737,VI,1995,Male 25-34,0.0
22738,VI,1996,Male 25-34,1.0
22739,VI,2006,Male 25-34,0.0
22740,VI,2007,Male 25-34,0.0
22741,VI,2008,Male 25-34,0.0
22742,VN,1980,Male 25-34,0.0
22743,VN,1981,Male 25-34,0.0
22744,VN,1982,Male 25-34,0.0
22745,VN,1983,Male 25-34,0.0
22746,VN,1984,Male 25-34,0.0
22747,VN,1985,Male 25-34,0.0
22748,VN,1986,Male 25-34,0.0
22749,VN,1987,Male 25-34,0.0
22750,VN,1988,Male 25-34,0.0
22751,VN,1989,Male 25-34,0.0
22752,VN,1990,Male 25-34,0.0
22753,VN,1991,Male 25-34,0.0
22754,VN,1992,Male 25-34,0.0
22755,VN,1993,Male 25-34,0.0
22756,VN,1994,Male 25-34,0.0
22757,VN,1995,Male 25-34,0.0
22758,VN,1996,Male 25-34,5716.0
22759,VN,1997,Male 25-34,6427.0
22760,VN,1998,Male 25-34,6567.0
22761,VN,1999,Male 25-34,6355.0
22762,VN,2000,Male 25-34,6147.0
22763,VN,2001,Male 25-34,6319.0
22764,VN,2002,Male 25-34,6762.0
22765,VN,2003,Male 25-34,7036.0
22766,VN,2004,Male 25-34,7364.0
22767,VN,2005,Male 25-34,7105.0
22768,VN,2006,Male 25-34,7549.0
22769,VN,2007,Male 25-34,7431.0
22770,VN,2008,Male 25-34,7148.0
22771,VU,1980,Male 25-34,0.0
22772,VU,1981,Male 25-34,0.0
22773,VU,1982,Male 25-34,0.0
22774,VU,1983,Male 25-34,0.0
22775,VU,1984,Male 25-34,0.0
22776,VU,1985,Male 25-34,0.0
22777,VU,1986,Male 25-34,0.0
22778,VU,1987,Male 25-34,0.0
22779,VU,1988,Male 25-34,0.0
22780,VU,1989,Male 25-34,0.0
22781,VU,1990,Male 25-34,0.0
22782,VU,1991,Male 25-34,0.0
22783,VU,1992,Male 25-34,0.0
22784,VU,1993,Male 25-34,0.0
22785,VU,1994,Male 25-34,0.0
22786,VU,1995,Male 25-34,2.0
22787,VU,1996,Male 25-34,2.0
22788,VU,1997,Male 25-34,0.0
22789,VU,1998,Male 25-34,5.0
22790,VU,1999,Male 25-34,4.0
22791,VU,2000,Male 25-34,5.0
22792,VU,2001,Male 25-34,5.0
22793,VU,2002,Male 25-34,2.0
22794,VU,2003,Male 25-34,4.0
22795,VU,2004,Male 25-34,11.0
22796,VU,2005,Male 25-34,5.0
22797,VU,2006,Male 25-34,3.0
22798,VU,2007,Male 25-34,2.0
22799,VU,2008,Male 25-34,4.0
22800,WF,1980,Male 25-34,0.0
22801,WF,1981,Male 25-34,0.0
22802,WF,1982,Male 25-34,0.0
22803,WF,1983,Male 25-34,0.0
22804,WF,1984,Male 25-34,0.0
22805,WF,1985,Male 25-34,0.0
22806,WF,1987,Male 25-34,0.0
22807,WF,1988,Male 25-34,0.0
22808,WF,1989,Male 25-34,0.0
22809,WF,1991,Male 25-34,0.0
22810,WF,1992,Male 25-34,0.0
22811,WF,1993,Male 25-34,0.0
22812,WF,1994,Male 25-34,0.0
22813,WF,1995,Male 25-34,0.0
22814,WF,1996,Male 25-34,1.0
22815,WF,1997,Male 25-34,0.0
22816,WF,2001,Male 25-34,0.0
22817,WF,2002,Male 25-34,0.0
22818,WF,2003,Male 25-34,2.0
22819,WF,2004,Male 25-34,0.0
22820,WF,2005,Male 25-34,0.0
22821,WF,2006,Male 25-34,0.0
22822,WF,2007,Male 25-34,0.0
22823,WF,2008,Male 25-34,0.0
22824,WS,1980,Male 25-34,0.0
22825,WS,1981,Male 25-34,0.0
22826,WS,1982,Male 25-34,0.0
22827,WS,1983,Male 25-34,0.0
22828,WS,1984,Male 25-34,0.0
22829,WS,1985,Male 25-34,0.0
22830,WS,1986,Male 25-34,0.0
22831,WS,1987,Male 25-34,0.0
22832,WS,1988,Male 25-34,0.0
22833,WS,1989,Male 25-34,0.0
22834,WS,1990,Male 25-34,0.0
22835,WS,1991,Male 25-34,0.0
22836,WS,1992,Male 25-34,0.0
22837,WS,1993,Male 25-34,0.0
22838,WS,1994,Male 25-34,0.0
22839,WS,1995,Male 25-34,1.0
22840,WS,1996,Male 25-34,0.0
22841,WS,1997,Male 25-34,4.0
22842,WS,1998,Male 25-34,1.0
22843,WS,1999,Male 25-34,2.0
22844,WS,2000,Male 25-34,1.0
22845,WS,2001,Male 25-34,1.0
22846,WS,2002,Male 25-34,2.0
22847,WS,2003,Male 25-34,0.0
22848,WS,2004,Male 25-34,0.0
22849,WS,2005,Male 25-34,0.0
22850,WS,2006,Male 25-34,2.0
22851,WS,2007,Male 25-34,0.0
22852,WS,2008,Male 25-34,0.0
22853,YE,1988,Male 25-34,0.0
22854,YE,1989,Male 25-34,0.0
22855,YE,1990,Male 25-34,0.0
22856,YE,1991,Male 25-34,0.0
22857,YE,1992,Male 25-34,0.0
22858,YE,1993,Male 25-34,0.0
22859,YE,1994,Male 25-34,0.0
22860,YE,1995,Male 25-34,605.0
22861,YE,1996,Male 25-34,92.0
22862,YE,1997,Male 25-34,1249.0
22863,YE,1998,Male 25-34,698.0
22864,YE,1999,Male 25-34,531.0
22865,YE,2000,Male 25-34,689.0
22866,YE,2001,Male 25-34,631.0
22867,YE,2002,Male 25-34,559.0
22868,YE,2003,Male 25-34,587.0
22869,YE,2004,Male 25-34,559.0
22870,YE,2005,Male 25-34,553.0
22871,YE,2006,Male 25-34,555.0
22872,YE,2007,Male 25-34,626.0
22873,YE,2008,Male 25-34,541.0
22874,YU,1980,Male 25-34,0.0
22875,YU,1981,Male 25-34,0.0
22876,YU,1982,Male 25-34,0.0
22877,YU,1983,Male 25-34,0.0
22878,YU,1984,Male 25-34,0.0
22879,YU,1985,Male 25-34,0.0
22880,YU,1986,Male 25-34,0.0
22881,YU,1987,Male 25-34,0.0
22882,YU,1988,Male 25-34,0.0
22883,YU,1989,Male 25-34,0.0
22884,YU,1990,Male 25-34,0.0
22885,YU,1991,Male 25-34,0.0
22886,YU,1992,Male 25-34,0.0
22887,YU,1993,Male 25-34,0.0
22888,YU,1994,Male 25-34,0.0
22889,YU,1995,Male 25-34,204.0
22890,YU,1996,Male 25-34,310.0
22891,YU,1997,Male 25-34,310.0
22892,YU,1998,Male 25-34,0.0
22893,YU,1999,Male 25-34,0.0
22894,YU,2000,Male 25-34,0.0
22895,YU,2001,Male 25-34,48.0
22896,YU,2002,Male 25-34,53.0
22897,YU,2003,Male 25-34,64.0
22898,YU,2004,Male 25-34,106.0
22899,ZA,1980,Male 25-34,0.0
22900,ZA,1981,Male 25-34,0.0
22901,ZA,1982,Male 25-34,0.0
22902,ZA,1983,Male 25-34,0.0
22903,ZA,1984,Male 25-34,0.0
22904,ZA,1985,Male 25-34,0.0
22905,ZA,1986,Male 25-34,0.0
22906,ZA,1987,Male 25-34,0.0
22907,ZA,1988,Male 25-34,0.0
22908,ZA,1989,Male 25-34,0.0
22909,ZA,1990,Male 25-34,0.0
22910,ZA,1991,Male 25-34,0.0
22911,ZA,1992,Male 25-34,0.0
22912,ZA,1993,Male 25-34,0.0
22913,ZA,1994,Male 25-34,0.0
22914,ZA,1995,Male 25-34,0.0
22915,ZA,1996,Male 25-34,0.0
22916,ZA,1997,Male 25-34,0.0
22917,ZA,1998,Male 25-34,0.0
22918,ZA,1999,Male 25-34,1697.0
22919,ZA,2000,Male 25-34,1999.0
22920,ZA,2001,Male 25-34,3844.0
22921,ZA,2002,Male 25-34,13681.0
22922,ZA,2003,Male 25-34,20392.0
22923,ZA,2004,Male 25-34,22120.0
22924,ZA,2005,Male 25-34,20576.0
22925,ZA,2006,Male 25-34,21273.0
22926,ZA,2007,Male 25-34,21948.0
22927,ZA,2008,Male 25-34,21706.0
22928,ZM,1980,Male 25-34,0.0
22929,ZM,1981,Male 25-34,0.0
22930,ZM,1982,Male 25-34,0.0
22931,ZM,1983,Male 25-34,0.0
22932,ZM,1984,Male 25-34,0.0
22933,ZM,1985,Male 25-34,0.0
22934,ZM,1986,Male 25-34,0.0
22935,ZM,1987,Male 25-34,0.0
22936,ZM,1988,Male 25-34,0.0
22937,ZM,1989,Male 25-34,0.0
22938,ZM,1990,Male 25-34,0.0
22939,ZM,1991,Male 25-34,0.0
22940,ZM,1992,Male 25-34,0.0
22941,ZM,1993,Male 25-34,0.0
22942,ZM,1994,Male 25-34,0.0
22943,ZM,1995,Male 25-34,1668.0
22944,ZM,1996,Male 25-34,0.0
22945,ZM,1999,Male 25-34,0.0
22946,ZM,2000,Male 25-34,2610.0
22947,ZM,2001,Male 25-34,0.0
22948,ZM,2002,Male 25-34,3051.0
22949,ZM,2003,Male 25-34,4182.0
22950,ZM,2004,Male 25-34,3963.0
22951,ZM,2005,Male 25-34,3166.0
22952,ZM,2006,Male 25-34,3496.0
22953,ZM,2007,Male 25-34,2971.0
22954,ZM,2008,Male 25-34,3244.0
22955,ZW,1980,Male 25-34,0.0
22956,ZW,1981,Male 25-34,0.0
22957,ZW,1982,Male 25-34,0.0
22958,ZW,1983,Male 25-34,0.0
22959,ZW,1984,Male 25-34,0.0
22960,ZW,1985,Male 25-34,0.0
22961,ZW,1986,Male 25-34,0.0
22962,ZW,1987,Male 25-34,0.0
22963,ZW,1988,Male 25-34,0.0
22964,ZW,1989,Male 25-34,0.0
22965,ZW,1990,Male 25-34,0.0
22966,ZW,1991,Male 25-34,0.0
22967,ZW,1992,Male 25-34,0.0
22968,ZW,1993,Male 25-34,0.0
22969,ZW,1994,Male 25-34,0.0
22970,ZW,1995,Male 25-34,0.0
22971,ZW,1996,Male 25-34,0.0
22972,ZW,1997,Male 25-34,0.0
22973,ZW,1998,Male 25-34,0.0
22974,ZW,1999,Male 25-34,0.0
22975,ZW,2000,Male 25-34,0.0
22976,ZW,2001,Male 25-34,0.0
22977,ZW,2002,Male 25-34,2548.0
22978,ZW,2003,Male 25-34,3048.0
22979,ZW,2004,Male 25-34,2908.0
22980,ZW,2005,Male 25-34,2264.0
22981,ZW,2006,Male 25-34,2391.0
22982,ZW,2007,Male 25-34,3693.0
22983,ZW,2008,Male 25-34,0.0
22984,AD,1989,Male 35-44,0.0
22985,AD,1990,Male 35-44,0.0
22986,AD,1991,Male 35-44,0.0
22987,AD,1992,Male 35-44,0.0
22988,AD,1993,Male 35-44,0.0
22989,AD,1994,Male 35-44,0.0
22990,AD,1996,Male 35-44,4.0
22991,AD,1997,Male 35-44,2.0
22992,AD,1998,Male 35-44,1.0
22993,AD,1999,Male 35-44,1.0
22994,AD,2000,Male 35-44,0.0
22995,AD,2001,Male 35-44,2.0
22996,AD,2002,Male 35-44,1.0
22997,AD,2003,Male 35-44,1.0
22998,AD,2004,Male 35-44,1.0
22999,AD,2005,Male 35-44,1.0
23000,AD,2006,Male 35-44,2.0
23001,AD,2007,Male 35-44,0.0
23002,AD,2008,Male 35-44,0.0
23003,AE,1980,Male 35-44,0.0
23004,AE,1981,Male 35-44,0.0
23005,AE,1982,Male 35-44,0.0
23006,AE,1983,Male 35-44,0.0
23007,AE,1984,Male 35-44,0.0
23008,AE,1985,Male 35-44,0.0
23009,AE,1986,Male 35-44,0.0
23010,AE,1987,Male 35-44,0.0
23011,AE,1988,Male 35-44,0.0
23012,AE,1989,Male 35-44,0.0
23013,AE,1990,Male 35-44,0.0
23014,AE,1991,Male 35-44,0.0
23015,AE,1992,Male 35-44,0.0
23016,AE,1994,Male 35-44,0.0
23017,AE,1996,Male 35-44,0.0
23018,AE,1998,Male 35-44,0.0
23019,AE,1999,Male 35-44,2.0
23020,AE,2000,Male 35-44,6.0
23021,AE,2001,Male 35-44,0.0
23022,AE,2002,Male 35-44,6.0
23023,AE,2003,Male 35-44,12.0
23024,AE,2004,Male 35-44,7.0
23025,AE,2005,Male 35-44,0.0
23026,AE,2006,Male 35-44,7.0
23027,AE,2007,Male 35-44,3.0
23028,AE,2008,Male 35-44,7.0
23029,AF,1980,Male 35-44,0.0
23030,AF,1981,Male 35-44,0.0
23031,AF,1982,Male 35-44,0.0
23032,AF,1983,Male 35-44,0.0
23033,AF,1984,Male 35-44,0.0
23034,AF,1985,Male 35-44,0.0
23035,AF,1986,Male 35-44,0.0
23036,AF,1987,Male 35-44,0.0
23037,AF,1988,Male 35-44,0.0
23038,AF,1989,Male 35-44,0.0
23039,AF,1990,Male 35-44,0.0
23040,AF,1991,Male 35-44,0.0
23041,AF,1997,Male 35-44,3.0
23042,AF,1998,Male 35-44,90.0
23043,AF,1999,Male 35-44,47.0
23044,AF,2000,Male 35-44,149.0
23045,AF,2001,Male 35-44,274.0
23046,AF,2002,Male 35-44,368.0
23047,AF,2003,Male 35-44,284.0
23048,AF,2004,Male 35-44,360.0
23049,AF,2005,Male 35-44,472.0
23050,AF,2006,Male 35-44,574.0
23051,AF,2007,Male 35-44,597.0
23052,AF,2008,Male 35-44,545.0
23053,AG,1980,Male 35-44,0.0
23054,AG,1981,Male 35-44,0.0
23055,AG,1982,Male 35-44,0.0
23056,AG,1983,Male 35-44,0.0
23057,AG,1984,Male 35-44,0.0
23058,AG,1985,Male 35-44,0.0
23059,AG,1986,Male 35-44,0.0
23060,AG,1987,Male 35-44,0.0
23061,AG,1988,Male 35-44,0.0
23062,AG,1989,Male 35-44,0.0
23063,AG,1990,Male 35-44,0.0
23064,AG,1991,Male 35-44,0.0
23065,AG,1992,Male 35-44,0.0
23066,AG,1995,Male 35-44,0.0
23067,AG,1996,Male 35-44,0.0
23068,AG,1997,Male 35-44,0.0
23069,AG,1998,Male 35-44,0.0
23070,AG,1999,Male 35-44,0.0
23071,AG,2000,Male 35-44,0.0
23072,AG,2001,Male 35-44,0.0
23073,AG,2002,Male 35-44,0.0
23074,AG,2003,Male 35-44,0.0
23075,AG,2004,Male 35-44,0.0
23076,AG,2005,Male 35-44,1.0
23077,AG,2006,Male 35-44,0.0
23078,AG,2007,Male 35-44,0.0
23079,AG,2008,Male 35-44,0.0
23080,AI,1980,Male 35-44,0.0
23081,AI,1981,Male 35-44,0.0
23082,AI,1982,Male 35-44,0.0
23083,AI,1983,Male 35-44,0.0
23084,AI,1984,Male 35-44,0.0
23085,AI,1985,Male 35-44,0.0
23086,AI,1986,Male 35-44,0.0
23087,AI,1987,Male 35-44,0.0
23088,AI,1988,Male 35-44,0.0
23089,AI,1989,Male 35-44,0.0
23090,AI,1990,Male 35-44,0.0
23091,AI,1991,Male 35-44,0.0
23092,AI,1992,Male 35-44,0.0
23093,AI,1995,Male 35-44,0.0
23094,AI,1997,Male 35-44,0.0
23095,AI,2001,Male 35-44,0.0
23096,AI,2002,Male 35-44,0.0
23097,AI,2003,Male 35-44,0.0
23098,AI,2004,Male 35-44,0.0
23099,AI,2006,Male 35-44,0.0
23100,AI,2007,Male 35-44,0.0
23101,AI,2008,Male 35-44,0.0
23102,AL,1980,Male 35-44,0.0
23103,AL,1981,Male 35-44,0.0
23104,AL,1982,Male 35-44,0.0
23105,AL,1983,Male 35-44,0.0
23106,AL,1984,Male 35-44,0.0
23107,AL,1985,Male 35-44,0.0
23108,AL,1986,Male 35-44,0.0
23109,AL,1987,Male 35-44,0.0
23110,AL,1988,Male 35-44,0.0
23111,AL,1989,Male 35-44,0.0
23112,AL,1990,Male 35-44,0.0
23113,AL,1991,Male 35-44,0.0
23114,AL,1994,Male 35-44,0.0
23115,AL,1995,Male 35-44,0.0
23116,AL,1996,Male 35-44,0.0
23117,AL,1997,Male 35-44,33.0
23118,AL,1998,Male 35-44,24.0
23119,AL,1999,Male 35-44,25.0
23120,AL,2000,Male 35-44,14.0
23121,AL,2001,Male 35-44,17.0
23122,AL,2002,Male 35-44,29.0
23123,AL,2003,Male 35-44,32.0
23124,AL,2004,Male 35-44,21.0
23125,AL,2005,Male 35-44,16.0
23126,AL,2006,Male 35-44,22.0
23127,AL,2007,Male 35-44,16.0
23128,AL,2008,Male 35-44,13.0
23129,AM,1980,Male 35-44,0.0
23130,AM,1981,Male 35-44,0.0
23131,AM,1982,Male 35-44,0.0
23132,AM,1983,Male 35-44,0.0
23133,AM,1984,Male 35-44,0.0
23134,AM,1985,Male 35-44,0.0
23135,AM,1986,Male 35-44,0.0
23136,AM,1987,Male 35-44,0.0
23137,AM,1988,Male 35-44,0.0
23138,AM,1989,Male 35-44,0.0
23139,AM,1990,Male 35-44,0.0
23140,AM,1991,Male 35-44,0.0
23141,AM,1992,Male 35-44,0.0
23142,AM,1993,Male 35-44,0.0
23143,AM,1994,Male 35-44,0.0
23144,AM,1995,Male 35-44,11.0
23145,AM,1996,Male 35-44,51.0
23146,AM,1997,Male 35-44,77.0
23147,AM,1998,Male 35-44,79.0
23148,AM,1999,Male 35-44,115.0
23149,AM,2000,Male 35-44,131.0
23150,AM,2001,Male 35-44,93.0
23151,AM,2002,Male 35-44,109.0
23152,AM,2003,Male 35-44,75.0
23153,AM,2004,Male 35-44,76.0
23154,AM,2005,Male 35-44,83.0
23155,AM,2006,Male 35-44,96.0
23156,AM,2007,Male 35-44,100.0
23157,AM,2008,Male 35-44,74.0
23158,AN,1996,Male 35-44,0.0
23159,AN,1997,Male 35-44,1.0
23160,AN,1998,Male 35-44,0.0
23161,AN,1999,Male 35-44,0.0
23162,AN,2000,Male 35-44,2.0
23163,AN,2001,Male 35-44,5.0
23164,AN,2002,Male 35-44,3.0
23165,AN,2003,Male 35-44,1.0
23166,AN,2004,Male 35-44,4.0
23167,AN,2005,Male 35-44,0.0
23168,AN,2006,Male 35-44,2.0
23169,AN,2007,Male 35-44,0.0
23170,AN,2008,Male 35-44,0.0
23171,AO,1980,Male 35-44,0.0
23172,AO,1981,Male 35-44,0.0
23173,AO,1982,Male 35-44,0.0
23174,AO,1983,Male 35-44,0.0
23175,AO,1984,Male 35-44,0.0
23176,AO,1985,Male 35-44,0.0
23177,AO,1986,Male 35-44,0.0
23178,AO,1987,Male 35-44,0.0
23179,AO,1988,Male 35-44,0.0
23180,AO,1989,Male 35-44,0.0
23181,AO,1990,Male 35-44,0.0
23182,AO,1991,Male 35-44,0.0
23183,AO,1992,Male 35-44,0.0
23184,AO,1993,Male 35-44,0.0
23185,AO,1994,Male 35-44,0.0
23186,AO,1995,Male 35-44,346.0
23187,AO,1996,Male 35-44,1027.0
23188,AO,1997,Male 35-44,819.0
23189,AO,1998,Male 35-44,839.0
23190,AO,1999,Male 35-44,973.0
23191,AO,2000,Male 35-44,912.0
23192,AO,2001,Male 35-44,648.0
23193,AO,2002,Male 35-44,1915.0
23194,AO,2003,Male 35-44,1908.0
23195,AO,2004,Male 35-44,1998.0
23196,AO,2005,Male 35-44,1918.0
23197,AO,2006,Male 35-44,2182.0
23198,AO,2007,Male 35-44,2255.0
23199,AO,2008,Male 35-44,2418.0
23200,AR,1980,Male 35-44,0.0
23201,AR,1981,Male 35-44,0.0
23202,AR,1982,Male 35-44,0.0
23203,AR,1983,Male 35-44,0.0
23204,AR,1984,Male 35-44,0.0
23205,AR,1985,Male 35-44,0.0
23206,AR,1986,Male 35-44,0.0
23207,AR,1987,Male 35-44,0.0
23208,AR,1988,Male 35-44,0.0
23209,AR,1989,Male 35-44,0.0
23210,AR,1990,Male 35-44,0.0
23211,AR,1991,Male 35-44,0.0
23212,AR,1992,Male 35-44,0.0
23213,AR,1993,Male 35-44,0.0
23214,AR,1994,Male 35-44,0.0
23215,AR,1995,Male 35-44,0.0
23216,AR,1996,Male 35-44,338.0
23217,AR,1997,Male 35-44,523.0
23218,AR,1998,Male 35-44,463.0
23219,AR,1999,Male 35-44,435.0
23220,AR,2000,Male 35-44,402.0
23221,AR,2001,Male 35-44,495.0
23222,AR,2002,Male 35-44,463.0
23223,AR,2003,Male 35-44,413.0
23224,AR,2004,Male 35-44,399.0
23225,AR,2005,Male 35-44,358.0
23226,AR,2006,Male 35-44,360.0
23227,AR,2007,Male 35-44,401.0
23228,AR,2008,Male 35-44,390.0
23229,AS,1980,Male 35-44,0.0
23230,AS,1981,Male 35-44,0.0
23231,AS,1982,Male 35-44,0.0
23232,AS,1983,Male 35-44,0.0
23233,AS,1984,Male 35-44,0.0
23234,AS,1985,Male 35-44,0.0
23235,AS,1986,Male 35-44,0.0
23236,AS,1987,Male 35-44,0.0
23237,AS,1988,Male 35-44,0.0
23238,AS,1989,Male 35-44,0.0
23239,AS,1990,Male 35-44,0.0
23240,AS,1991,Male 35-44,0.0
23241,AS,1992,Male 35-44,0.0
23242,AS,1993,Male 35-44,0.0
23243,AS,1994,Male 35-44,0.0
23244,AS,1995,Male 35-44,0.0
23245,AS,1996,Male 35-44,0.0
23246,AS,1997,Male 35-44,1.0
23247,AS,1998,Male 35-44,0.0
23248,AS,1999,Male 35-44,0.0
23249,AS,2000,Male 35-44,0.0
23250,AS,2001,Male 35-44,0.0
23251,AS,2002,Male 35-44,0.0
23252,AS,2003,Male 35-44,0.0
23253,AS,2004,Male 35-44,0.0
23254,AS,2005,Male 35-44,0.0
23255,AS,2006,Male 35-44,0.0
23256,AS,2007,Male 35-44,0.0
23257,AS,2008,Male 35-44,0.0
23258,AT,1980,Male 35-44,0.0
23259,AT,1981,Male 35-44,0.0
23260,AT,1982,Male 35-44,0.0
23261,AT,1983,Male 35-44,0.0
23262,AT,1984,Male 35-44,0.0
23263,AT,1985,Male 35-44,0.0
23264,AT,1986,Male 35-44,0.0
23265,AT,1987,Male 35-44,0.0
23266,AT,1988,Male 35-44,0.0
23267,AT,1989,Male 35-44,0.0
23268,AT,1990,Male 35-44,0.0
23269,AT,1991,Male 35-44,0.0
23270,AT,1992,Male 35-44,0.0
23271,AT,1993,Male 35-44,0.0
23272,AT,1994,Male 35-44,0.0
23273,AT,1995,Male 35-44,82.0
23274,AT,1996,Male 35-44,0.0
23275,AT,1997,Male 35-44,170.0
23276,AT,1998,Male 35-44,0.0
23277,AT,1999,Male 35-44,54.0
23278,AT,2000,Male 35-44,59.0
23279,AT,2001,Male 35-44,39.0
23280,AT,2002,Male 35-44,32.0
23281,AT,2003,Male 35-44,37.0
23282,AT,2004,Male 35-44,38.0
23283,AT,2005,Male 35-44,22.0
23284,AT,2006,Male 35-44,36.0
23285,AT,2007,Male 35-44,27.0
23286,AT,2008,Male 35-44,0.0
23287,AU,1980,Male 35-44,0.0
23288,AU,1981,Male 35-44,0.0
23289,AU,1982,Male 35-44,0.0
23290,AU,1983,Male 35-44,0.0
23291,AU,1984,Male 35-44,0.0
23292,AU,1985,Male 35-44,0.0
23293,AU,1986,Male 35-44,0.0
23294,AU,1987,Male 35-44,0.0
23295,AU,1988,Male 35-44,0.0
23296,AU,1989,Male 35-44,0.0
23297,AU,1990,Male 35-44,0.0
23298,AU,1991,Male 35-44,0.0
23299,AU,1992,Male 35-44,0.0
23300,AU,1993,Male 35-44,0.0
23301,AU,1994,Male 35-44,0.0
23302,AU,1995,Male 35-44,0.0
23303,AU,1996,Male 35-44,0.0
23304,AU,1997,Male 35-44,18.0
23305,AU,1998,Male 35-44,18.0
23306,AU,1999,Male 35-44,54.0
23307,AU,2000,Male 35-44,25.0
23308,AU,2001,Male 35-44,18.0
23309,AU,2002,Male 35-44,26.0
23310,AU,2003,Male 35-44,2.0
23311,AU,2004,Male 35-44,17.0
23312,AU,2005,Male 35-44,23.0
23313,AU,2006,Male 35-44,23.0
23314,AU,2007,Male 35-44,20.0
23315,AU,2008,Male 35-44,20.0
23316,AZ,1980,Male 35-44,0.0
23317,AZ,1981,Male 35-44,0.0
23318,AZ,1982,Male 35-44,0.0
23319,AZ,1983,Male 35-44,0.0
23320,AZ,1984,Male 35-44,0.0
23321,AZ,1985,Male 35-44,0.0
23322,AZ,1986,Male 35-44,0.0
23323,AZ,1987,Male 35-44,0.0
23324,AZ,1988,Male 35-44,0.0
23325,AZ,1989,Male 35-44,0.0
23326,AZ,1990,Male 35-44,0.0
23327,AZ,1991,Male 35-44,0.0
23328,AZ,1992,Male 35-44,0.0
23329,AZ,1993,Male 35-44,0.0
23330,AZ,1994,Male 35-44,0.0
23331,AZ,1995,Male 35-44,14.0
23332,AZ,1996,Male 35-44,231.0
23333,AZ,1997,Male 35-44,194.0
23334,AZ,1998,Male 35-44,24.0
23335,AZ,1999,Male 35-44,217.0
23336,AZ,2000,Male 35-44,33.0
23337,AZ,2001,Male 35-44,0.0
23338,AZ,2002,Male 35-44,359.0
23339,AZ,2003,Male 35-44,215.0
23340,AZ,2004,Male 35-44,222.0
23341,AZ,2005,Male 35-44,215.0
23342,AZ,2006,Male 35-44,365.0
23343,AZ,2007,Male 35-44,0.0
23344,AZ,2008,Male 35-44,0.0
23345,BA,1980,Male 35-44,0.0
23346,BA,1981,Male 35-44,0.0
23347,BA,1982,Male 35-44,0.0
23348,BA,1983,Male 35-44,0.0
23349,BA,1984,Male 35-44,0.0
23350,BA,1985,Male 35-44,0.0
23351,BA,1986,Male 35-44,0.0
23352,BA,1987,Male 35-44,0.0
23353,BA,1988,Male 35-44,0.0
23354,BA,1989,Male 35-44,0.0
23355,BA,1990,Male 35-44,0.0
23356,BA,1991,Male 35-44,0.0
23357,BA,1992,Male 35-44,0.0
23358,BA,1993,Male 35-44,0.0
23359,BA,1994,Male 35-44,0.0
23360,BA,1995,Male 35-44,90.0
23361,BA,1996,Male 35-44,62.0
23362,BA,1997,Male 35-44,99.0
23363,BA,1998,Male 35-44,85.0
23364,BA,1999,Male 35-44,113.0
23365,BA,2000,Male 35-44,99.0
23366,BA,2001,Male 35-44,110.0
23367,BA,2002,Male 35-44,70.0
23368,BA,2003,Male 35-44,49.0
23369,BA,2004,Male 35-44,95.0
23370,BA,2005,Male 35-44,61.0
23371,BA,2006,Male 35-44,47.0
23372,BA,2007,Male 35-44,0.0
23373,BA,2008,Male 35-44,38.0
23374,BB,1980,Male 35-44,0.0
23375,BB,1981,Male 35-44,0.0
23376,BB,1982,Male 35-44,0.0
23377,BB,1983,Male 35-44,0.0
23378,BB,1984,Male 35-44,0.0
23379,BB,1985,Male 35-44,0.0
23380,BB,1986,Male 35-44,0.0
23381,BB,1987,Male 35-44,0.0
23382,BB,1988,Male 35-44,0.0
23383,BB,1989,Male 35-44,0.0
23384,BB,1990,Male 35-44,0.0
23385,BB,1991,Male 35-44,0.0
23386,BB,1992,Male 35-44,0.0
23387,BB,1995,Male 35-44,0.0
23388,BB,1996,Male 35-44,0.0
23389,BB,1997,Male 35-44,0.0
23390,BB,1998,Male 35-44,0.0
